Time,Price,Volume
1775779645.70604,3753,7490500
1775779647.71225,3751,7496400
1775779649.73108,3750,7536900
1775779651.73694,3749,7539600
1775779653.7432,3752,7541600
1775779655.75099,3751,7544100
1775779657.76696,3752,7546700
1775779659.78729,3754,7563000
1775779661.80881,3754,7565400
1775779663.81184,3752,7567000
1775779665.81689,3752,7568300
1775779667.83821,3752,7570200
1775779669.84332,3754,7587300
1775779671.8474,3754,7628400
1775779673.86907,3755,7630500
1775779675.88836,3754,7635800
1775779677.89416,3754,7636800
1775779679.89966,3754,7639700
1775779681.91649,3755,7639800
1775779683.92104,3755,7652800
1775779685.9227,3754,7653100
1775779687.94628,3755,7663100
1775779689.95274,3751,7671900
1775779691.95806,3751,7673100
1775779693.97843,3752,7674000
1775779695.98346,3752,7682100
1775779697.98854,3753,7684400
1775779700.01304,3752,7688400
1775779702.0178,3752,7689200
1775779704.03882,3753,7693000
1775779706.05961,3753,7698200
1775779708.04996,3752,7713900
1775779710.06865,3753,7714400
1775779712.08851,3751,7715300
1775779714.09153,3752,7716900
1775779716.09544,3751,7717200
1775779718.1193,3752,7719400
1775779720.13867,3751,7721400
1775779722.14505,3751,7730000
1775779724.16614,3752,7731000
1775779726.17308,3750,7779700
1775779728.18047,3752,7781900
1775779730.20025,3751,7787100
1775779732.20462,3752,7813600
1775779734.212,3751,7817400
1775779736.23065,3751,7823200
1775779738.22183,3752,7823400
1775779740.24137,3751,7828700
1775779742.26191,3752,7831100
1775779744.25236,3751,7838600
1775779746.27242,3751,7846400
1775779748.28457,3750,7851100
1775779750.29984,3751,7852600
1775779752.32118,3752,7856700
1775779754.32955,3752,7857300
1775779756.35184,3755,7866700
1775779758.37348,3755,7867400
1775779760.37828,3756,7888300
1775779762.39824,3756,7888400
1775779764.41876,3756,7888500
1775779766.42451,3758,7901700
1775779768.44397,3762,7931300
1775779770.46277,3762,7933300
1775779772.46771,3762,7935300
1775779774.47228,3761,7938300
1775779776.49235,3760,7943500
1775779778.49496,3758,7947100
1775779780.49974,3760,7950300
1775779782.50356,3761,7950400
1775779784.52396,3763,7971000
1775779786.5281,3765,7980700
1775779788.53279,3765,7982600
1775779790.55295,3765,7986000
1775779792.57488,3766,7988800
1775779794.57975,3767,7997400
1775779796.60098,3769,8004000
1775779798.62296,3769,8006400
1775779800.63245,3769,8008500
1775779802.65287,3769,8009200
1775779804.65774,3770,8029300
1775779806.67947,3774,8038800
1775779808.6835,3774,8044300
1775779810.68755,3774,8050600
1775779812.69248,3774,8059900
1775779814.71073,3772,8097700
1775779816.71569,3773,8100000
1775779818.72018,3773,8104300
1775779820.73794,3773,8109100
1775779822.756,3774,8115600
1775779824.77713,3774,8119700
1775779826.78112,3775,8122900
1775779828.78598,3774,8126500
1775779830.80756,3772,8127200
1775779832.79844,3772,8129300
1775779834.8193,3772,8130700
1775779836.83871,3773,8131100
1775779838.84184,3776,8147900
1775779840.84572,3779,8164200
1775779842.86886,3778,8170000
1775779844.8894,3777,8170400
1775779846.89518,3778,8172000
1775779848.91927,3776,8172700
1775779850.92367,3777,8172900
1775779852.94518,3777,8175100
1775779854.96616,3782,8231900
1775779856.97085,3781,8234300
1775779858.99215,3783,8240300
1775779861.01294,3783,8240800
1775779863.01802,3784,8243800
1775779865.02246,3785,8252000
1775779867.04211,3785,8255100
1775779869.04855,3787,8277700
1775779871.06903,3786,8294400
1775779873.07549,3789,8312100
1775779875.08065,3789,8326300
1775779877.10202,3789,8341400
1775779879.10786,3789,8345000
1775779881.11333,3790,8350900
1775779883.13427,3790,8352200
1775779885.13836,3786,8363700
1775779887.14419,3786,8378800
1775779889.14927,3785,8380400
1775779891.15535,3786,8382700
1775779893.1595,3790,8406600
1775779895.1804,3789,8408000
1775779897.20185,3789,8409600
1775779899.19159,3791,8413300
1775779901.20463,3792,8416200
1775779903.21644,3792,8417400
1775779905.22081,3792,8420100
1775779907.24033,3792,8423200
1775779909.25976,3793,8424600
1775779911.26615,3789,8485500
1775779913.27186,3792,8512900
1775779915.29195,3794,8516200
1775779917.29597,3794,8533500
1775779919.30127,3794,8534900
1775779921.32032,3793,8537800
1775779923.34216,3795,8562600
1775779925.34725,3795,8564000
1775779927.36582,3797,8584100
1775779929.3848,3796,8610700
1775779931.39018,3794,8617300
1775779933.39643,3795,8618800
1775779935.41737,3795,8623600
1775779937.4372,3795,8627600
1775779939.44207,3793,8650900
1775779941.4618,3792,8653400
1775779943.48173,3789,8672400
1775779945.48745,3789,8675000
1775779947.5083,3788,8679100
1775779949.52951,3783,8742100
1775779951.53394,3784,8743900
1775779953.55375,3783,8754200
1775779955.55932,3782,8755400
1775779957.56419,3784,8763300
1775779959.58483,3784,8768600
1775779961.59092,3780,8776300
1775779963.59552,3783,8781000
1775779965.61628,3782,8784200
1775779967.62295,3776,8822000
1775779969.62793,3776,8829000
1775779971.64665,3768,8857700
1775779973.66764,3769,8863100
1775779975.67202,3769,8871000
1775779977.67758,3768,8879200
1775779979.69894,3767,8891400
1775779981.70428,3767,8893300
1775779983.70945,3766,8902200
1775779985.72715,3766,8918600
1775779987.74791,3765,8922200
1775779989.73794,3771,8931900
1775779991.75973,3772,8937000
1775779993.76429,3772,8944900
1775779995.75435,3767,8949700
1775779997.77669,3765,8954500
1775779999.7838,3764,8969800
1775780001.80153,3763,8971500
1775780003.82325,3763,8975600
1775780005.83072,3766,8980700
1775780007.85409,3767,8981700
1775780009.86108,3766,8982500
1775780011.88336,3766,8983100
1775780013.89099,3766,8984700
1775780015.89268,3766,8985000
1775780017.91396,3768,8989000
1775780019.93347,3765,8992800
1775780021.92699,3765,8994000
1775780023.94689,3765,8998400
1775780025.95222,3767,8999800
1775780027.95736,3765,9011400
1775780029.98139,3762,9025700
1775780031.98576,3764,9028100
1775780034.00841,3762,9031700
1775780036.0149,3764,9033100
1775780038.02366,3764,9034200
1775780040.01859,3762,9034600
1775780042.03879,3762,9034900
1775780044.05961,3762,9038200
1775780046.04886,3763,9050900
1775780048.0563,3766,9058300
1775780050.05102,3765,9059700
1775780052.05357,3767,9066300
1775780054.06382,3766,9068400
1775780056.08202,3766,9068700
1775780058.10436,3761,9081400
1775780060.10959,3759,9119600
1775780062.11444,3760,9149100
1775780064.13497,3760,9149400
1775780066.14047,3761,9150500
1775780068.14486,3761,9151900
1775780070.16086,3761,9152100
1775780072.18118,3761,9154100
1775780074.18782,3760,9154800
1775780076.18821,3761,9156700
1775780078.19373,3762,9158400
1775780080.19875,3761,9162400
1775780082.1889,3761,9164200
1775780084.20416,3759,9194500
1775780086.22499,3762,9197500
1775780088.2459,3759,9200300
1775780090.25097,3756,9217100
1775780092.27007,3757,9218400
1775780094.2926,3755,9220400
1775780096.29934,3756,9222600
1775780098.32211,3757,9224400
1775780100.32689,3756,9226200
1775780102.3287,3754,9245400
1775780104.33407,3755,9245700
1775780106.35264,3753,9267400
1775780108.37274,3752,9272200
1775780110.36391,3755,9278500
1775780112.36796,3756,9281600
1775780114.37372,3758,9287100
1775780116.37827,3758,9295600
1775780118.39842,3758,9296900
1775780120.40354,3755,9301500
1775780122.40954,3753,9305500
1775780124.42934,3749,9387500
1775780126.43775,3747,9391200
1775780128.44388,3752,9404400
1775780130.46474,3750,9405600
1775780132.47011,3749,9417500
1775780134.48999,3749,9418900
1775780136.5111,3748,9423200
1775780138.51536,3749,9425000
1775780140.51998,3752,9444300
1775780142.52331,3750,9448500
1775780144.53381,3748,9450900
1775780146.55138,3750,9453000
1775780148.57288,3749,9454400
1775780150.58058,3750,9454500
1775780152.60219,3749,9456700
1775780154.61202,3750,9458600
1775780156.61719,3750,9459300
1775780158.61137,3750,9459500
1775780160.63381,3750,9460900
1775780162.63809,3749,9466900
1775780164.647,3749,9468000
1775780166.6693,3747,9482500
1775780168.67282,3749,9483800
1775780170.69315,3747,9484400
1775780172.7128,3746,9490600
1775780174.70532,3746,9497000
1775780176.71159,3748,9499200
1775780178.71761,3749,9530600
1775780180.70764,3749,9532300
1775780182.71445,3749,9533100
1775780184.71879,3749,9534200
1775780186.72214,3749,9534400
1775780188.72767,3748,9539200
1775780190.73282,3742,9586200
1775780192.72083,3743,9591300
1775780194.74234,3743,9592400
1775780196.76395,3745,9596800
1775780198.75411,3744,9606200
1775780200.75971,3743,9609000
1775780202.76451,3744,9610900
1775780204.77025,3744,9614100
1775780206.79243,3744,9615400
1775780208.79673,3743,9616000
1775780210.80543,3743,9625300
1775780212.81356,3744,9629800
1775780214.83443,3743,9630300
1775780216.84236,3745,9638100
1775780218.84673,3745,9639400
1775780220.86851,3746,9641700
1775780222.88965,3746,9644000
1775780224.89289,3746,9644600
1775780226.91267,3745,9649200
1775780228.91783,3746,9651700
1775780230.92365,3745,9657800
1775780232.94477,3744,9661500
1775780234.96585,3745,9661600
1775780236.95573,3745,9661900
1775780238.97375,3745,9664700
1775780240.99547,3746,9671200
1775780243.00072,3745,9672200
1775780245.00578,3746,9672300
1775780247.01507,3744,9684300
1775780249.02199,3744,9685600
1775780251.03375,3744,9687300
1775780253.05985,3745,9689400
1775780255.05252,3743,9694200
1775780257.06102,3745,9696000
1775780259.05119,3745,9698700
1775780261.06105,3745,9699800
1775780263.04864,3746,9710300
1775780265.06475,3746,9713500
1775780267.07752,3746,9737400
1775780269.08691,3747,9738800
1775780271.09273,3747,9743100
1775780273.09813,3748,9745200
1775780275.11856,3749,9746200
1775780277.13117,3749,9758300
1775780279.15557,3749,9763300
1775780281.16089,3749,9768500
1775780283.17885,3749,9769200
1775780285.20078,3749,9770700
1775780287.21204,3748,9772800
1775780289.23307,3748,9774900
1775780291.24292,3748,9775600
1775780293.24971,3748,9785100
1775780295.24591,3748,9786100
1775780297.23833,3747,9787000
1775780299.26011,3747,9787200
1775780301.27097,3747,9787200
1775780303.29268,3749,9796300
1775780305.29951,3749,9796900
1775780307.31863,3749,9797300
1775780309.33951,3748,9800000
1775780311.34355,3749,9800400
1775780313.34725,3749,9800800
1775780315.36631,3749,9801000
1775780317.38769,3750,9807900
1775780319.39583,3752,9830900
1775780321.41851,3750,9836800
1775780323.42347,3749,9837600
1775780325.43412,3747,9844200
1775780327.45075,3748,9845700
1775780329.46061,3748,9846000
1775780331.4676,3748,9846000
1775780333.45636,3748,9846300
1775780335.46712,3746,9858600
1775780337.46465,3746,9865600
1775780339.4545,3746,9867100
1775780341.45891,3746,9868900
1775780343.47216,3746,9869700
1775780345.49173,3746,9871200
1775780347.51257,3746,9872100
1775780349.51681,3746,9873900
1775780351.53785,3747,9878500
1775780353.55849,3747,9886500
1775780355.56342,3747,9887500
1775780357.58439,3749,9891400
1775780359.60421,3751,9905200
1775780361.61144,3752,9908900
1775780363.63249,3748,9912800
1775780365.65266,3748,9914400
1775780367.65567,3747,9916400
1775780369.66563,3747,9916500
1775780371.67638,3738,10285300
1775780373.69643,3740,10330600
1775780375.7166,3740,10331800
1775780377.72154,3739,10333800
1775780379.74278,3739,10336100
1775780381.76361,3738,10336700
1775780383.75425,3739,10337800
1775780385.77296,3736,10344500
1775780387.77828,3739,10355100
1775780389.78368,3739,10355700
1775780391.78936,3741,10382800
1775780393.79862,3741,10383600
1775780395.81372,3743,10384200
1775780397.83187,3742,10385700
1775780399.85001,3739,10387300
1775780401.85856,3740,10387600
1775780403.86261,3738,10390900
1775780405.86723,3737,10392500
1775780407.88706,3739,10395100
1775780409.89219,3740,10395600
1775780411.89867,3741,10401400
1775780413.9187,3740,10402300
1775780415.92217,3742,10403100
1775780417.92708,3741,10403200
1775780419.93291,3741,10403400
1775780421.938,3739,10411200
1775780423.94254,3739,10418700
1775780425.96244,3738,10419100
1775780427.96782,3739,10420400
1775780429.95938,3738,10420800
1775780431.96367,3738,10422500
1775780433.96896,3740,10432700
1775780435.97288,3742,10440400
1775780437.99299,3742,10443100
1775780439.99719,3742,10443900
1775780442.00331,3742,10447800
1775780444.02254,3742,10453700
1775780446.04402,3741,10479000
1775780448.04815,3740,10484400
1775780450.06918,3739,10487300
1775780452.08952,3740,10487900
1775780454.09424,3739,10489000
1775780456.08342,3739,10496100
1775780458.10351,3739,10498100
1775780460.12428,3738,10505400
1775780462.11371,3737,10512800
1775780464.13382,3737,10520100
1775780466.15508,3738,10520200
1775780468.15907,3738,10521000
1775780470.18036,3738,10522100
1775780472.18617,3739,10526000
1775780474.18851,3739,10526300
1775780476.20869,3739,10527400
1775780478.22893,3736,10541800
1775780480.2351,3733,10595100
1775780482.24203,3736,10599500
1775780484.26173,3736,10601900
1775780486.26545,3737,10606100
1775780488.27023,3737,10606200
1775780490.29082,3737,10607600
1775780492.29725,3735,10612100
1775780494.30128,3734,10615700
1775780496.3226,3733,10616700
1775780498.32831,3733,10616700
1775780500.33391,3733,10616700
1775780502.35347,3733,10623200
1775780504.35896,3734,10624600
1775780506.36426,3734,10626700
1775780508.38432,3733,10627500
1775780510.38949,3735,10635400
1775780512.39175,3735,10635400
1775780514.41497,3734,10636300
1775780516.43368,3735,10636800
1775780518.44003,3734,10637500
1775780520.46172,3735,10638200
1775780522.46777,3733,10640600
1775780524.47134,3734,10642000
1775780526.49245,3734,10647600
1775780528.49843,3734,10649700
1775780530.50391,3736,10664900
1775780532.5254,3734,10669200
1775780534.53096,3735,10670900
1775780536.53446,3735,10672100
1775780538.55505,3734,10673400
1775780540.56231,3734,10674200
1775780542.56522,3733,10681700
1775780544.58663,3732,10690500
1775780546.60655,3731,10694400
1775780548.6082,3731,10695100
1775780550.59777,3731,10701000
1775780552.61121,3732,10709600
1775780554.63339,3731,10713600
1775780556.641,3733,10718600
1775780558.64368,3732,10719400
1775780560.66472,3733,10723800
1775780562.68481,3732,10725700
1775780564.69013,3731,10726800
1775780566.7116,3732,10728200
1775780568.73081,3732,10732300
1775780570.73444,3731,10732900
1775780572.74094,3731,10733100
1775780574.76162,3731,10738500
1775780576.76807,3730,10739200
1775780578.788,3731,10744800
1775780580.80716,3730,10748900
1775780582.82773,3731,10749900
1775780584.83366,3732,10752100
1775780586.83839,3733,10755100
1775780588.84436,3733,10758500
1775780590.84788,3733,10758900
1775780592.85429,3732,10759300
1775780594.85969,3733,10761100
1775780596.86427,3731,10767600
1775780598.88674,3727,10831100
1775780600.89233,3728,10835100
1775780602.91454,3729,10837600
1775780604.9191,3728,10843900
1775780606.92129,3728,10845600
1775780608.92643,3728,10845800
1775780610.94626,3729,10848000
1775780612.95207,3728,10848300
1775780614.95616,3728,10851800
1775780616.97617,3729,10852200
1775780618.99688,3729,10858200
1775780621.01506,3729,10860800
1775780623.01916,3730,10861600
1775780625.03893,3730,10866200
1775780627.06049,3728,10868000
1775780629.05215,3729,10869100
1775780631.05621,3727,10871900
1775780633.05019,3726,10874800
1775780635.06635,3727,10875100
1775780637.08607,3727,10879400
1775780639.09186,3727,10879900
1775780641.09635,3726,10882100
1775780643.11765,3727,10886700
1775780645.12305,3725,10899200
1775780647.12835,3725,10899700
1775780649.1466,3726,10902700
1775780651.16785,3726,10906000
1775780653.17128,3726,10907100
1775780655.1786,3726,10908100
1775780657.18433,3725,10908500
1775780659.18889,3726,10909400
1775780661.20962,3726,10909700
1775780663.22934,3726,10910900
1775780665.23421,3726,10926800
1775780667.22475,3726,10929700
1775780669.22958,3725,10930000
1775780671.23362,3726,10930500
1775780673.22437,3725,10931700
1775780675.24538,3725,10931900
1775780677.25138,3726,10935800
1775780679.2725,3725,10936000
1775780681.29289,3723,10967600
1775780683.29853,3723,10969300
1775780685.32003,3723,10972000
1775780687.33878,3723,10972900
1775780689.34491,3722,10973300
1775780691.36576,3722,10983600
1775780693.38556,3724,10995300
1775780695.39064,3724,10995900
1775780697.39506,3724,11000900
1775780699.41206,3723,11004400
1775780701.43166,3724,11006700
1775780703.45252,3723,11008500
1775780705.45366,3721,11021000
1775780707.4448,3723,11026900
1775780709.46534,3724,11027700
1775780711.46986,3724,11028100
1775780713.47004,3723,11029300
1775780715.49547,3723,11030200
1775780717.50001,3722,11033000
1775780719.5063,3722,11034000
1775780721.52688,3722,11034100
1775780723.53322,3722,11035200
1775780725.55189,3722,11035600
1775780727.57342,3724,11044100
1775780729.57818,3723,11044300
1775780731.58464,3722,11044600
1775780733.60261,3723,11055000
1775780735.62377,3722,11055300
1775780737.62819,3723,11057100
1775780739.64748,3723,11059600
1775780741.66455,3723,11059600
1775780743.68436,3723,11060300
1775780745.69113,3722,11060600
1775780747.69618,3723,11065800
1775780749.70005,3722,11065900
1775780751.6886,3722,11067500
1775780753.69508,3722,11067800
1775780755.70444,3723,11071500
1775780757.72129,3723,11071500
1775780759.74127,3723,11076000
1775780761.76278,3720,11102600
1775780763.76502,3720,11104400
1775780765.77183,3721,11104800
1775780767.79036,3721,11105200
1775780769.80954,3721,11116400
1775780771.81384,3721,11116500
1775780773.82004,3719,11143600
1775780775.83927,3718,11146200
1775780777.85856,3719,11147000
1775780779.86359,3718,11149300
1775780781.88433,3718,11150700
1775780783.90481,3719,11154500
1775780785.89463,3718,11155900
1775780787.91461,3718,11165100
1775780789.92008,3717,11166900
1775780791.92597,3717,11168200
1775780793.93025,3717,11176400
1775780795.92608,3716,11177500
1775780797.9254,3716,11179000
1775780799.94668,3716,11184700
1775780801.967,3716,11193200
1775780803.97176,3717,11196400
1775780805.99405,3716,11199000
1775780807.99775,3718,11203700
1775780810.00284,3717,11203900
1775780812.02363,3716,11204200
1775780814.04437,3716,11210600
1775780816.04927,3713,11234100
1775780818.0698,3713,11234600
1775780820.08992,3713,11242800
1775780822.09392,3712,11254900
1775780824.0848,3712,11263600
1775780826.105,3712,11266200
1775780828.11105,3712,11270400
1775780830.13118,3711,11272700
1775780832.14932,3712,11273800
1775780834.15674,3713,11295400
1775780836.15887,3716,11309700
1775780838.1728,3715,11319600
1775780840.18668,3717,11325900
1775780842.19153,3716,11326700
1775780844.21309,3717,11346600
1775780846.21891,3718,11349100
1775780848.22245,3719,11349400
1775780850.24201,3719,11354900
1775780852.26143,3722,11382400
1775780854.26674,3721,11383800
1775780856.28871,3723,11390100
1775780858.30953,3724,11402600
1775780860.31414,3721,11415400
1775780862.33465,3722,11418400
1775780864.35579,3720,11426900
1775780866.36022,3721,11427800
1775780868.34827,3720,11428800
1775780870.35307,3721,11445100
1775780872.35897,3721,11448200
1775780874.34592,3719,11450800
1775780876.35145,3718,11455700
1775780878.34663,3719,11457700
1775780880.36146,3720,11460100
1775780882.38207,3720,11460900
1775780884.40277,3721,11466100
1775780886.40793,3722,11466400
1775780888.42945,3724,11510900
1775780890.44825,3723,11515200
1775780892.45351,3724,11517300
1775780894.45835,3724,11520100
1775780896.47995,3725,11521600
1775780898.48508,3723,11537100
1775780900.49066,3724,11537400
1775780902.50881,3722,11542100
1775780904.51151,3720,11567300
1775780906.50061,3722,11571800
1775780908.50633,3721,11573400
1775780910.52627,3721,11574900
1775780912.53042,3722,11576600
1775780914.51991,3722,11577700
1775780916.5211,3721,11578800
1775780918.53279,3718,11617300
1775780920.54987,3718,11620600
1775780922.57032,3719,11621700
1775780924.57714,3720,11624700
1775780926.5825,3720,11625700
1775780928.60281,3720,11626400
1775780930.62399,3719,11627500
1775780932.62859,3721,11636100
1775780934.65041,3722,11636800
1775780936.66648,3721,11638200
1775780938.67191,3720,11641400
1775780940.67567,3721,11641700
1775780942.67913,3721,11642200
1775780944.70106,3719,11652100
1775780946.69043,3719,11653100
1775780948.70836,3720,11654400
1775780950.71422,3721,11655800
1775780952.71954,3721,11655900
1775780954.70659,3721,11657900
1775780956.70828,3721,11657900
1775780958.71988,3720,11658000
1775780960.74069,3720,11658500
1775780962.76051,3720,11660500
1775780964.76778,3723,11673600
1775780966.78705,3723,11675900
1775780968.80792,3722,11679800
1775780970.82712,3723,11681900
1775780972.83175,3724,11684800
1775780974.85082,3722,11691500
1775780976.87146,3722,11691900
1775780978.87615,3722,11693500
1775780980.88774,3722,11693600
1775780982.88462,3721,11693800
1775780984.90583,3723,11695700
1775780986.91,3723,11702200
1775780988.9333,3724,11707600
1775780990.93899,3726,11727100
1775780992.94493,3725,11732200
1775780994.96385,3723,11734200
1775780996.9678,3722,11753800
1775780998.95667,3722,11756400
1775781000.97592,3723,11757700
1775781002.98135,3721,11767800
1775781004.98574,3721,11770200
1775781006.99109,3722,11772800
1775781009.0128,3722,11777100
1775781011.01883,3722,11778400
1775781013.03796,3719,11802600
1775781015.05889,3721,11805200
1775781017.06451,3721,11806600
1775781019.08556,3720,11807300
1775781021.1067,3721,11826700
1775781023.11198,3717,11887500
1775781025.1328,3718,11893200
1775781027.15242,3718,11898400
1775781029.15885,3714,11955200
1775781031.17919,3714,11958400
1775781033.20088,3715,11964400
1775781035.20498,3715,11970000
1775781037.22382,3715,11978600
1775781039.24476,3715,11981500
1775781041.25028,3716,11983900
1775781043.23987,3717,11990800
1775781045.25286,3716,11991000
1775781047.2663,3716,11994300
1775781049.27139,3717,11995000
1775781051.29303,3717,11995900
1775781053.29728,3717,12002200
1775781055.30318,3717,12002700
1775781057.32529,3717,12003300
1775781059.33055,3717,12003400
1775781061.35126,3717,12004200
1775781063.37312,3717,12005200
1775781065.37814,3716,12005400
1775781067.3991,3717,12007000
1775781069.40652,3716,12009300
1775781071.41187,3716,12009600
1775781073.43341,3716,12009900
1775781075.4246,3716,12011500
